index,tweet,label,predicted_language
22843,"आक्रमक निर्वाचन आयोग : स्पष्टिकरणको डण्डा बालेनदेखि मिडियासम्म | #NoNotAgain लाई नरोक–सर्वोच्च | Sidha Kura | EP - 171
@yuvrajdai  @Localbishnu @RawalPratibha 
पूरा कार्यक्रम: https://t.co/Omb11tduV6
#Galaxy4K #SidhaKura  #YuvrajKandel https://t.co/QjcwvRNwyl",0,1
22844,"साल -अमेरिकी राष्ट्रपति- नेपाली प्रधानमन्त्री
1993-बिल क्लिन्टन-गिरिजा-देउवा
2001-जर्ज बुस-देउवा-माकुने
2009-ओबामा- देउवा-माकुने-पुष्पकमल
2017-डोनाल्ड ट्रम्प-देउवा-माकुने-पुष्पकमल-ओली
2021-बाईडेन-देउवा-माकुने-पुष्पकमल-ओली
2025-?-देउवा-माकुने-पुष्पकमल-ओली#cp
#NoNotAgain",0,4
22845,"तपाईले ६ पटक सांसद जितेर १३ पटकसम्म यो देशको महत्वपूर्ण मन्त्रालयहरु चलाउनुभयो । 
तपाईलाई हामीले फेरी किन जिताउने ? 
#NoNotAgain #No_Not_Again #मंसिर_४
(नोट : १३ पटक हुनुपर्नेमा ११ पटक लेखिएको फोटो सच्चाएर अर्को फोटो हालेका छौ ।) https://t.co/5Rsg7rADnR",0,1
22846,"जुन दिन नेताहरुले जनतालाई झुक्याएर दङ्ग पर्न छोडेर आफैंलाई झुक्याउँदै छु भनेर मनन गर्छन् नि, त्यसपछि बल्ल परिवर्तनको अपेक्षा गर्न सकिएला!
#NoNotAgain",0,1
22847,"@kpsharmaoli त्यो हैन के! राजनीतिले दिनुपर्ने त सक्षमता हो। देशलाइ यस्तो बनाउनुस कि जनताले आफुलाइ चाहिने सामान आफ्नै खल्तिबाट खरीद गर्न सकुन। बिदेशीबाट पाएको उदारो पैसा कतिन्जेल बाँड्नुहुन्छ? के के मा बाँड्नुहुन्छ? बा। 
#NoNotAgain",0,1
22849,आज बहस गरी अन्तरकालिन आदेश प्राप्त गरी आयोगको undemocratic practice रोक्न सफल भईयो | #NoNotAgain,0,1
22850,#NoNotAgain अभियानमाथि प्रतिवन्ध नलगाउनू भन्दै सर्बोच्च ले अन्तरिम आदेश दिनुपनी राम्रै हो ।,0,1
22854,"झन्डै २५ बर्षदेखी लगातार ईलामबाट जितेर इलामेली जनताले के पाए ?
अब हिसाब खोज्ने बेला आएको छ ।
#NoNotAgain #NoVoteAgain https://t.co/8vc4ytsuND",0,1
22862,"निर्बाचन आयोगको गालामा ठुलो झापट हानेछ आज सर्वोच्च अदालतले। सिमा नाघेर निरङ्कुसता र तानाशाह प्रबृती लागु गर्न खोजी रहेको आयोगलाई अदालतले सबक सिकाएको छ।
#NoNotAgain",1,1
22863,"#nonotagain प्रकरण :
अदालत ले निर्वाचन आयोग को मुखाँ बुजो लाइदियो।",0,4
22864,"राइट टु रिजेक्टको व्यवस्था सम्बन्धी २०७४ सालमा संसद्‍को राज्य व्यवस्था समितिमा छलफल भएको थियो। उक्त छलफलमा प्रमुख राजनीतिक दलहरू नेकपा एमाले, नेपाली कांग्रेस तथा नेकपा (माओवादी केन्द्र) उम्मेदवारलाई अस्वीकार गर्ने व्यवस्थाको विरुद्धमा उभिएका थिए ।  #RighttoReject #NoNotAgain",0,1
22866,"@kpsharmaoli थोत्रे ट्रेनलाइ ८० करोड खर्च गरेउ, ३०० करोडमा सेतो टावर बनायेउ l सपनाको सुन्दरीजलको पानि काठमाडौँको घर घरमा पुर्ययेउ, हरेक घरमा ग्यास पुर्यायेउ l आफ्नो लागि विधानमै नभएको किड्नी २ पल्ट पायेउ l अब यति धेरै गर्ने मान्छेलाई आराम चाहिन्छ l #NoNotAgain",0,1
22867,"@cooolrims * टनकपुर बाँध संगै अरु खोलानाला 
* १७००० को मृत्यु
* @brb1954  ले भनेजस्तो बुढिगण्डकि र क्यण्टोन्मेण्ट
* लाउडा देखि wide body 
* वालुवाटार जग्गा 
*..........................

आदि इत्यादिमा छानबिन गर्न चाँही कसलाई जिताउनुपर्छ हजुर ?
in Short, #enoughisenough &amp; #NoNotAgain",0,1
22869,"सर्वोच्च अदालतले ‘नो नट अगेन’अभियान चलाउनेलाई कारबाही नगर्न अल्पकालीन अन्तरिम आदेश दिएको छ । न्यायाधीश हरिप्रसाद फुयालको इजलासले आइतबार‘नो नट अगेन’ अभियान चलाउने लाई कारबाही नगर्न अल्पकालीन अन्तरिम आदेश दिएको वरिष्ठ अधिवक्ता दिनेश त्रिपाठीले बताए।
#NoNotAgain",0,1
22870,"‘नो नट अगेन’को पक्षमा सर्वोच्च अदालतको अल्पकालीन अन्तरिम आदेश https://t.co/5yjEAB2Dcn 
#SkyNepalNews #NoNotAgain",0,1
22874,एक पटक प्रधानमंत्री र उप प्रधानमंत्री भई सकेका सब #NoNotAgain,0,2
22875,"सर्बोच्चको स्वागतयोग्य निर्णय
#NoNotAgain 🙏",0,4
22877,#NoNotAgain लाई कारबाही नगर्न सर्बोच्च को आदेश !!,0,4
22878,"देश को यथार्थ चित्रण गर्नु भएको मा धन्यवाद ! के गरिब भोट् मेसिन मात्रै हुन त??#Nonotagain

धनाढ्य उम्मेदवारका गरिब मतदाता  https://t.co/7VoFjAgbAY",0,1
22879,सर्वोच्चले भन्योः ‘नो नट अगेन’ विरुद्ध कारबाही नगर्नु https://t.co/ugOer9oIpl  #NoNotAgain,0,1
22880,राम्री राम्रीले आफ्नाे पार्टी र चुनावकाे बिज्ञापन गरे जितिन्छ भन्ने ठान्याैं हाेला.........हामी फस्ने वाला छैन😁#NoNotAgain,0,1
22881,"फ्रि भिजा फ्रि टिककटको आस्वासनमा! 
श्रमिक बेच्ने काईदा यिनैको!फेरि बिदेशमा आफ्नो ज्यान बाजि राखेर कमाई पठाएको रेमिट्यान्सको रजाईमा अझ हेलि चडेर आउन सक्नेलाई भोट रे।होईन नेपाली जनताले कुन दिनमा ऋण खाएको रहेछ यिनिहरुको 😂  नसकिने भैयो अब चाहिँ।निर्वाचन आचार संहिता घाममा
#NoNotAgain",0,1
22882,"सोसियल मिडियामा #NoNotAgain भन्छन् उता जनता चै
 #No #Onceagain भन्छन् त 🤣 https://t.co/GOcrwrdtbN",0,1
22883,"यी चिन्हलाइ भाेट हाल्नु भनेकाे देशलाई फेरि कङ्गाल बनाउनु हाे।
#voteforchange 
#votefornew 
#nonotagain https://t.co/QvxbYEMtiX",0,1
22885,@RabindraMishra @DahalTbd गलत पार्टी !  #NoNotAgain,0,4
22886,@NepalPressnp २०४६ देखी के दही जमाएर बसेको ? Too late !!!  #NoNotAgain,0,1
22888,"सङ्घीयता भन्ने जिनिस् घारेज गर🙏
#NoNotAgain",0,1
22890,चुनावमा १०-१५ बर्षमा हेलिकप्टरमा आउनसक्नेलाई भोट हाल्नु होला। भन्या के! हेलिकप्टर चढ्न सक्ने गरि भ्रष्टाचार गरेका र भ्रष्टाचार गर्न सक्नेलाई जिताउन पर्ने? विना ढेउवा के! #NoNotAgain,0,1
22892,"हेलिकप्टर चढेको हेर्नुनि छैन चढेकालाई भोट दिनुनि छैन।
#NoNotAgain",0,1
22893,"कमेडिएन र छाडा बोल्ने भेलु बाजे कै संगतमा राख्नु पर्ने डक्टर्नि डडेल्धुरेलि बजै😜😜😜😜
#NoNotAgain https://t.co/78CSS8iHs0",1,1
22894,""" एकजोर जुत्ता छैन जय काङ्ग्रेस देवरको खप्परमा ,भाउजु उड्छिन् जय काङ्ग्रेस हेलि है कप्टरमा , देवर बस्छ्न् बरि लै भाउजू कै सेवामा ,  बिदेश उड्छन् बरि लै बिना ढेउबामा "" 😝😂
  #nonotagain",0,1
22896,यो मान्छे जस्तो भ्रस्ट सायद नेपाल मा अरु छैन होला ।पानी ट्याड०की मा पैसा लुकाउने यही अनि कोराना महामारी मा औषधि कीन्दा विभिन्न बाहाना बनायर सेना को प्रयोग गरेर लुटने यही हो ।#NoNotAgain 👊👊👊,1,1
22897,"@NepalPressnp पहिले बिगार्ने अनी सपारने। थूक्क तिम्रो सोच। आज सम्म के हेरेका थियौ।
#NoNotAgain Gagan.",1,4
22898,"हेलिकप्टर चढ्ने हैसियत भएकाहरुलाई  यसपाली रुख'मा भोट हाल्नुस रे😜😜😜😜
#nonotagain बजै😜😜😜 https://t.co/3dUYXGQLjy",0,1
22899,नेताहरुले सोचेका  होलान सबैलाई  मासु र रक्सिमा बिकाउन सकिन्छ तर नेपाल र नेपालीलाइ  माया गर्ने युवाहरुलाई देखेर सारै खुसि लाग्यो।  यो चुनावको मुखमा नेताको  झोले मात्रै नभई स्वतन्त्र युवाहरु पनि छन भन्ने चेतावनी हो। देश बेचुवाहरुलाई #nonotagain🇳🇵 https://t.co/zKylny0TZG,0,1
22901,"@ECNOfficial R u blind?!
#NoNotAgain 
महामहिम श्री ५ ज्ञानेन्द्र सरकारले गरेको ३ वटा भूल:-
१) प्रचण्ड र बाबुरामलाई मृत्यु नदिनु 
२) देउवालाई माफी दिनु
३) विघटन गरेको संसद्लाई पूर्ण स्थापित गर्नु
#MonarchyForNEPALI",1,1
22902,"रौतहट, डडेल्धुरा, गोर्खा र झापामा कतिको उन्नत जात भेडाहरुहरु छन छैनन् भनेर थाहा पाउने दिन मंसिर ४ ।
नेता बालेन र हर्क साङ्पाङ्ग जस्तो चाहनेहरुले काठमाडौं र धराने जनता जस्तो भएर देखाउन सक्नु पर्यो ।

#NoNotAgain https://t.co/zw8P18C09P",0,1
22903,"दलका नेताहरुले आफ्नो स्वार्थ पुरा गर्न 
आफ्नो सिद्धान्त, बाचा र पार्टी परिवर्तन गर्न मिल्छ भने 
परिवर्तन र विकाशका लागी 
आफ्नो मतदान परिवर्तन गर्न किन नमिल्ने हो र?
सबैदलका भेडाहरुमा चेतना भयेस ।

#NoNotAgain",0,1
22904,"जस्को मासुभात खाएर उसैलाई भोट हाल्छैा,
तब सम्म देश परिबर्तन असम्भव छ !! 
खाऊ तर भोट नदेउ !!!

#election
#NoNotAgain",0,1
22907,"@KLimbu20 @BhawanaNepal6 @thapagk मेरो पनि यहि हो मत । केही त सकारात्मक परिवर्तन होला ।
१ देखि ४ त #NoNotAgain नै हो ।",0,1
22908,"के MCC  ठिक थियो ?
नागरिकता बिधेयक ठिक थियो ?
एमालेलाई दुई तिहाई मत दिएको होइन ?
दलका नेताका ल्याप्चे सम्सदलाई किन भोट ?

  #nonotagain  @adrishya_ NoNotAgain",0,1
22910,"देश को १ कामुक भाईरस जस्ले बुढो को भुईमा चढेर देश लाई लुटीरह्का छन ,NGO/INGO  को नायके #NoNotAgain",1,4
22911,"BOY Friend बनाऊन नि झापालि,
#nonotagain रे तरिका हो।
ओली बा के गरेको यस्तो🤣",0,1
22912,"सम्पत्ति मात्र भएका दरिद्रहरु त्यागौँ ।
अस्तित्व सति गएका दरिद्रहरु त्यागौँ ।
#NoNotAgain #AarjuDeuba",0,1
22913,"अार्थिक अवस्था श्रृलंका बनाउनेहरु लखेटौँ ।
नयाँ नेपाल भन्दै सिंगापुर गन्हाउनेहरु लखेटौँ ।

#NoNotAgain",0,1
22914,"हजुरबुबा  अब  घरमै  बसनुस  रेस्ट  गर्नुस  अब  देश  नया  र  जुझारुहरुलाई  चलाउन  दिनुस  भन्दा  येदि  कानुन  तोडिन्छ  भने  आउनुस  हामी  सबै  मिलेर  तोडौ  र  भनौ   #NoNotAgain
#Nepal #NepalElections",0,1
22915,"उहाँले 5 वर्षमा दुइटा काम गर्नु भो: देउवालाई फेरि पार्टी सभापति बनाउने र श्रीमतीलाई मेयरको टिकट दिलाउने ! 
#NoNotAgain.",0,1
22916,हरेक बर्सको दसैँमा नया लुगा लाउने / लाउनुपर्छ भन्ने मानसिकता राख्ने हामी नेपाली .... यो पालीको  चुनाबमा चाही किन पुरानोलाई छन्नेत... It's time to break the chain... #NoNotAgain,0,1
22918,"मासु भात टन्नै खाऔँ, पेट्रोल नि राम्रै भरौँ, लाज मान्नु पर्दैन। त्यो  सबै खर्च  हाम्रै पैसा हो। तर एउटा कुरा भोट चाँही  यो पटक नयाँलाई हालौँ, हामी जनता ले पनि अलि अलि गद्दारी गर्दा केहि बिग्रदैंन।

#NoNotAgain",0,1
22919,चुनाव सम्म भए पनि आर्जु मेडमको मुखा टेप टास्दिन पर्ने देखियो 😀#NoNotAgain,1,1
22922,मेरो घरमा जो हेलिकप्टर चढेर भोट माग्न आउन्छ उसैलाई दिने हो म त “भोट” अरु ले नआटे पनि हुन्छ सुरुमै भन्देको छु ।                                जय नेपाल 🇳🇵मेरो देशको जय होस                        #NoNotAgain #voteforchange,0,1
22923,"५ बर्ष सम्म जनताको अगाडि देखा नपरेका
नेता अहिले धान काट्न लाई मुसुरो लाउँदै गरेको
जनता संग कति न सधैं आफुले नै लगाई दिए जस्तो गरि
भोट फुत्काउदै छन्।।।
#NoNotAgain 
#YouthTurn❤️",0,1
22925,हेलिकप्टरबाट उडेर आउन सक्नेलाई जिताउनुहोस् भन्नेलाई #NoNotAgain नभने के भन्ने हो त? के यो मुलुक उनीहरूको बिर्ता हो र?,0,1
22926,"मंसिर चार

किन यिनै बुडा बारम्बार ? 
#nonotagain",0,4
22927,"डडेलधुरा,झापा,रौतहट र गोर्खाका जनताको गल्तीको सजाय सारा देशले चुकाउन नपरोस ! 
#NoNotAgain",0,1
22929,"आहा!!
हृदय देखि नै सलाम छ यो भिडियो बनाउनेलाई। #NoNotAgain
निर्वाचन आयोगले जति ताकेता गर्छ, यस्ता भिडियो र सन्देश दुगुणा बढ्नुपर्छ। 
गोरखामा नेबिसंघ कै सभापति मार्ने प्रचण्डलाई कुन नैतिकताले भोट हाल्छौ ए काँग्रेस हो?!",0,1
22931,"मंसिर चार, याम्ले माङ्ग्रेस बहिस्कार!
#NoNotAgain",1,4
22933,"@ghanshyam4g @Maheshr92306621 Reject मात्रै हैन यीनलाई यीनको करतुत सजाय दिन पर्छ । 

नत्र दण्डहीनताका कारण यीनी पछि आउने नयाँ पुस्ता पनि यीनिहरू जस्तै पत्रु हुनेछन्।

#NoNotAgain",1,1
22934,"माईक बजार्ने र कुर्सी थचार्ने देख्यौँ, 
अब अवस्था सपार्ने नेतृत्व चयन गरौँ । 
#NoNotAgain #No_Not_Again https://t.co/o1GivJhstO",0,1
22935,"-बाटो पिच हुँदा खुशी  हुनु पर्ने
-धारामा पानी आउँदा खुशी  हुनु पर्ने
-सरकारी काम १ दिन मा सकियो भने दङ्ग परेर आफुलाई भाग्यमानी सम्झनु पर्ने
- विदेश रोजगार वा भिषा लाग्दा खुसी हुनु पर्ने
-दिन भरी बत्ती गएन भने खुशी हुनु पर्ने
    अझै के मा खुसी हुनुपर्ने!
#NoNotAgain #NoVoteAgain",0,1
22936,#NoNotAgain मेरो मतको मालिक मै हु । https://t.co/FXoOfv4ZMl,0,1
22938,"#NoNotAgain फोहोरी राजनीति भित्रका पात्रहरूको विकल्प हो। यो भन्दै गर्दा फरक विचार राख्नेहरूको पक्षमा देखिएको विशाल उपस्थितिलाई भेडाहरू भन्न मिल्छ?
कदापि मिल्दैन, यी आमाको उपस्थिति आस्था प्रकट हो अनि विगत देखिको विश्वास हो । https://t.co/xXCzvVR5wh",0,1
22939,"@Vijaykumarko तपाईको एक भोट, देश बेच्ने लाइसन्स नबनोस !
हनुमान कार्यकर्ता  देशको नागरिकता भारतलाई बेच्ने (ओली - देउवा)को झोला बोकेर हिंड्छ !! कसरी देश विकास हुन्छ ? इमान्दार युवा कसरी देशमा बस्न सक्छ ? निर्वाचन होइन यो दाशहरुको दशैँ हो |  #NoNotAgain",1,1
22940,"@brb1954 चुनाव को बेला, जस्ले हजुर लाइ किन्न सक्छ !
चुनाव  पछि हजुर साथै देश लाइ बेच्न पनि सक्छ ।
-सोच्नुपर्छ #nonotagain",0,1
22942,"माओवादीलाई माफ़ी दियौं, मत दिदैनौ #NoNotAgain",0,4
22943,"मादपनेपाल @ncp_madhavnepal बाजेको सभा र”छ छिमेकमा (काठ-८), फ़ुल केटर्रिंग हुदा पनि पुग नपुग २० जना छन होला #NoNotAgain",0,1
22944,"हेलिकोप्टरमा चढेर आउनसक्ने हैसियत बनाएको मान्छेलाई जिताउनुहोस् 😂😂
#NoNotAgain",0,1
22945,"@kandeldai @VinodGa87937930 माओवादी लाई काधमा बोकेर हिडेको कांग्रेसलाई पनि भोट् किन ??? यो गठबन्धन  र स्वार्थमा लिप्त   ठगबन्धन लाई बहिस्कार गरौ । 
#congress #too #deserve #NoNotAgain  
जय नेपाल । 🙏🙏🙏",1,1
22946,@SherBDeuba यो देश मा काम छैन अब तिमिहरूको आज सम्म देश को लागी केही गर्न सकेको छैन अब आस पनि छैन #NoNotAgain,1,1
22950,पटकपटक टेस्टेड भई डेलिभर गर्न नसकि पटकपटक फेल भएका चाहे जुनसुकै पार्टीका जोसुकै हुन भन्नैपर्छ यसपटक #NoNotAgain,0,1
22953,"@Annapurna_Post @kpsharmaoli जनताले 5 बर्षको लागि दिएको दुई तिहाई बचाएर सरकार चलाउन त सकेनौ, अरू के पत्याउँ तिमीलाई?

#NoNotAgain",0,1
22954,"@advik_adidevote @DahalTbd ३) राष्ट्रिय मुद्दा हरू मा चुँ न बोल्ने ~याले देउबा टाङ मुनि छिर्ने लाई भोट चाहिँ किन दिने!
#nonotagain",0,1
22955,@brb1954 #NoNotAgain हावा कुरा गर्ने डाँका 🖕🖕,1,1
22957,"@brb1954 पुष र माघको कठ्याङ्ग्रिदो जाडोमा त्यही सूर्यको ताप नै सबैभन्दा प्रिय हुन्छ। यद्यपि यसपाली सूर्य, हँसिया-हथौडा र रुख सबैलाई घण्टी बजाएर पाखा लगाउने हो। 
#NoNotAgain",0,1
22958,@urash04 पैसो त निकै जम्मा गरेको देखियो। हरेक प्रमुख दलहरुले हजारौं बोरा पैसो खर्च गर्ने भए। #NoNotAgain,0,1
22959,@ashokabrother1 राजा भैगएनि बा..! अगिपछि भेडाहरुले भ्या भ्या गरुन्जेल यहि हो। ...खै कैले बुझ्छन्।#Nonotagain,0,1
22960,"@setopati हैन ,,नयालाई मौका दिन सकिदैन ,,सधै अाफै हुुनुपर्ने।#Nonotagain",0,1
22961,"#NoNotAgain अभियान चल्नुको कारण यो पनि हुन्सक्छ
📌२५ वर्षमुनिका मतदाता २२ लाख ९४ हजार १९ छन्
📌१ करोड ७९ लाख ८८ हजार ५ सय ७० मतदाता मध्य १८–४० वर्षका  ८८ लाख ४ सय ३६ छन् । 

https://t.co/Z1YFuqJXPK",0,1
22962,"What say @cmprachanda ??
एमाले सँग पार्टी एकता त तिमी गर्‍यौ!
कांग्रेस सँग गठबन्दन तिमी गर्‍यौ!!
प्रत्यक्ष निर्वाचित प्रमको मुद्दा तिमीले छोड्यौ!!!
शिद्दान्त र विचार तिमीले मास्यौ!!!!

#गोर्खा #noNotAgain
#NepalVotes2022 

Also @kpsharmaoli &amp; @SherBDeuba  how are you?? https://t.co/YPMsKrt92J",0,1
22964,"नेपाली राजनीति मा असम्भव भनेको केइ छैन। एउटा उधारन लिने भये के.पि. सर्मा ओलि 70 बर्सिये युवा नेता हुन भने 66 भिम रावल बुडो रे ओलिजि को भासामा। अब झापाका जन्ताले मङ्सिर 4 गते ओलिजी तपाई पनि बूढो हुनु भयो भन्दिनु पर्यो ।
#NoNotAgain #voteforchange",0,1
22965,"फोटोमा देखिएका सबैसँग औंलाहरू छन् । फोहोर छन् तर औंलाहरू छन् । यी सबै औंलाले भोट हालेका हुन् काका । फोटोमा देखिन्छ या देखिन्न तर यी सबैसँग ढाड छन् । यी ढाड या त भाँचिएका छन्, या त लछारिएका । यी मान्छेहरूसँग एउटा फोक्सो पनि छ, जसलाई दिनरात कालो धूवाँले चिरहरण गर्छ!
#NoNotAgain https://t.co/U6GDqTGpEY",0,1
22966,"@setopati जन्ता भएर यो नेता वा उ नेताको बचाउ गर्ने,अर्कालाई लगाएको आरोपमा तिक्तता पोख्ने,आरोपितको बचाउमा आपसमा लड्ने झगड्ने होइन !
धैर्य पुर्बक सबैका भासण सुन्ने, उनेहरुलाइनै एक अर्कालाइ नाङ्गो पार्न दिने ! 
अनि बल्ल,
#मङ्सिर_४ मा आफ्नु विवेकको प्रयोग गर्ने #No_Not_Again #NoNotAgain ठोक्ने",0,1
22967,"के उम्मेदवारले आफ्नो कर्तव्य पालना गरेका छन् त?
#NoNotAgain #NoVoteAgain https://t.co/4XgKX68a38",0,1
22970,"बिर्सेला है बिर्सेला
#NoNotAgain

म चाहिँ हाम्रा टोलमा एमालेका उमेदवार आउनु भएको छ, उहाँका कुरा के के रहेछन् सुन्न हिँडे 😉",0,1
22972,@pampha_bhusal यसरी बोली फेर्ने नेता आए अर्को १७ पुस्ताले पनि सुख देख्दैन। त्यसैले त भन्दैछन् #NoNotAgain,0,1
22973,"धेरै भाछैन यी नेताले केही गरेनन भनेर आदर्सका गफ चुटेको ।
आजभोली उसैले सामाजिक संजालमा उनै पुरानै नेता जिताउने अभियानमा छ।
एसपाली मात्रै यी कांग्रेस एमाले र माओबादीलाई भोट नहालौ त सबै नेता अर्को पटक सुध्रेर आउछन।
नेता बिग्रेको यिनै आदर्सबादी ले गर्दा रहेछ।
#NoNotAgain",0,1
22975,"@brb1954 डाक्टर साब हजुरले हजुरको त्यो ज्ञान, बौद्धिकता, आचरण र राजनैतिक चरित्र के का लागी ब्यापार गर्नु भयो कुन्नि !!!
#NoNotAgain . 
माफ गर्नुहोला हजुरले उल्लेख गरेका कुनै पनि पार्टी भोट्को लाएक छौनन । 🙏
#NoVoteZone",1,1
22977,"काँग्रेस र एमालेको चुनावी सभा, नेपाली जनता भेँडा नै हो । #NOTA #NoNotAgain कुलामा बगाइदिन्छन् । सुशासन आउन नेपालमा अझै तीन पुस्ता बाँकी । https://t.co/ceAqcaG2jY",0,1
22978,"बा ले प्रस्न नबुझेको कि बा सँग उत्तर नभाको 😂🤣🤦 
गफमा चै बा 1 नम्बरी नै हाे 😁

@kpsharmaoli @realpbhattarai
#NoNotAgain",0,1
22979,"ओली बोल्न चाहिँ आउने मान्छे हुन जस्तो लाग्थ्यो। तर यो अन्तरवार्ता धेरै कमजोर लाग्यो। 
सम्भावित प्रधानमन्त्रीको अन्तरवार्ता टोलको चियापसला गफ गरेजस्तो। #हैत
@kpsharmaoli
#NoNotAgain को प्रश्नमा दिएको उत्तर सात आठ कक्षामा पढ्ने बिध्यार्थीले दिए जस्तो लागेन? @shankarpokhrel8",0,1
22981,"डा. माग्ने बुढो ? 
#NoNotAgain",0,2
22984,"@ECNOfficial हेर लाजको पसारो। एक जना देशको फोहोरी राजनैतिक प्रवृतिलाई सफा गर्छु भनेर  चुनावमा उठेकि उम्मेदवारलाई रोक्न राज्य संयन्त्र नै यसरी लाग्नु पर्ने। अब त लाजले पनि लाज मान्नु पर्ने भयो।
#ShameOnYouECN #NoNotAgain",0,1
22987,"आफूले चिरेको दाउरा
अरूले नै बालेपछि
आगो आफ्नो हुँदैन मनसरा ।
आगो आफ्नो नहुनेको,
उज्यालो आफ्नो हुँदैन मनसरा ।
उज्यालो आफ्नो नहुनेको, 
दुनियाँ बदलिदैन मनसरा ।
- निभा शाह 
#NoNotAgain #No_Not_Again https://t.co/XGG6IV74hL",0,1
22988,"के गरि जितीहाल्यो भने यिनका क्षेत्रका मतदाताहरू घरबाट बाहिर ननिस्कुन, देशभक्तहरूले कोतरेर सकाई दिन्छन 😅🥹। #NoNotAgain",0,1
22989,"#NoNotAgain मंसिर आउन लाग्यो र सबैजना अहिले मंसिरकै पर्खाइमा छन् नेता-भोटको पर्खाइमा, झोले कार्यकर्ता- नोटको पर्खाइमा, ठिटा ठिटी- बिहेको पर्खाइमा, बाउ आमा- बुहारी, ज्वाइको पर्खाइमा र बाँकी मासु, चिउरा, पुलाउको पर्खाइमा...
🤣🤣😎😎😉😉
#Nepal #Election2022",0,1
22991,"@brb1954 बाऊ को नौटंकी ले गर्दा छोरी को हार पक्का।
देश लाई उम्मीद थीयो तपाई संग र हर समय साथ देयकै हो but #NoNotAgain 
वहा पनी उई बारी को मूला हो ।",0,4
22995,"२  तिहाई बहुमतको सरकार मैले चलाउन सकिन।त्यसैले अब मलाई भोट हाल्नु पर्दैन,मेरो हातबाट सरकार चल्दैन।
मेरो असली काम: उखान टुक्का सुनाउने,गित गाउने, केरेम बोर्ड खेल्ने, हावा गफ हान्ने हो जुन म जहाँ बसेर पनि गर्न सक्छु।त्यो मेरो hidden talent हो। 
#NoNotAgain #NepalVotes2022 #kpoli https://t.co/lgSBCF0Pap",1,1
22999,मेरो भोट मुलधारे पार्टीलाई होइन #NoNotAgain,0,4
23000,"गोर्खाली जनताले आज ढुङ्गा बुढा र लाठीले प्रहार गरेर प्रचण्डलाई गोर्खाबाट धपाएका छन् !
#लाजनीति #Hellosarkar #nonotagain",0,1
23001,"कर्णाली प्रदेशको राजधानी सुर्खेतको वीरेन्द्रनगरसँग जोडिएका पश्चिम सुर्खेतका तीन पालिका। बराहताल र चौकुने गाउँपालिका तथा पञ्चपुरी नगरपालिका।
अझैपनि उनैलाई भोट दिने र? अब त अति भएन र?
यसपाली,सोच बदलौँ भोट बदलौँ!
#NoVoteAgain #NoNotAgain https://t.co/09uuvh9nen",0,1
23002,पटकपटक असफल साबित भैसकेका हरु के आधारमा भन्दै छ्न अबको प्रधानमन्त्री म नै हो भनेर ? यदि यिनी हरुलाइ प्रधानमन्त्री को रूपमा देख्नु पर्‍यो भने हाम्रो दुर्भाग्य हुनेछ । रोकौं रोकौं ठाउँका ठाउँ #nonotagain,0,1
23005,"एउटा तरमारा र अवशरवादी वर्ग छ, जुन एउटा पार्टीबाट अर्को पार्टीमा बसाई सरिरहन्छ। जुन पार्टी सत्ताको नजिकै हुन्छ, यो वर्ग बसाई सरेर त्यही पार्टीमा पुग्छ। चाहे बाको सरकार आवोस् वा दाको सरकार आवोस्, मुख्यतः यहि वर्गले त्यसलाई आफ्नो फाइदा अनुसार चलाउँछ
मङ्सिर ४ को शुभकामना
#NoNotAgain",0,1
23006,"एमालेको सरकार आएमा रुन नि पाईदैन् भनेका काङ्गेशले सरकारमा हुदाँ व्यवासायिहरुलाई हासि हासि फासिमा चढाउदैछ ।  
#nonotagain",1,1
23008,@deelipaaa ८० बर्षको बुढोको पछि लाग्ने युवा देखि दिक्क लाग्छ।। #NoNotAgain,0,1
23009,बेरोजगार जनतालाइ खाजको लोभ देखाएर गाडिमा कोचेर ल्यार के फुर्ती हो फेरि ? यस्तो भिड कसरी जम्मा हुन्छ हाम्लाइ था नभा जस्तो गर्छिन त! #NoNotAgain,0,1
23010,"कर्णालीमा पाठ्यपुस्तक हेलिकोप्टर बाट पुर्याउन नमिल्ने!
मत माग्न मतपेटिका र सामान पुर्याउन मिल्ने?
हामीले भोट तिनैलाई दिन पर्ने!
#NoNotAgain #NoVoteAgain",0,1
23011,"झापामा ओली ,डडेल्धुरामा देउवा र गोरखामा प्रचण्ड स्पस्ट बहुमत सहित जित्दैछन् !#NoNotAgain  पनि  #YesOnceAgain  होलाजस्तो छ। 🙃",0,1
23012,"यदि छैन भने, यो व्यवहार के कारणले विभेद पूर्ण भएन भन्ने कुरा प्रष्ट पारिदिनुहुन निवेदन टक्रयाए ? @ECNOfficial

मेरो बुझाइमा खोट भए someone please educate me. @ECNOfficial को irresponsibility को पराकाष्टा सबै यही निर्वाचनमा देखिन्छ जस्तो छ ?

#NoToDiscriminatoryRules
#NoNotAgain",0,1
23015,ट्विटरमा जति उफ्रेपनि डडेल्धुराका जनता ट्विटरमा छैनन्। यसो अटेन्सन लिने मात्रै हो। #NoNotAgain भनेपनि जित्ने उहि देउवाले हो। यसो ट्विटेलाई देउवासँग चुनाव लडेको भनेर फुइँ लाउन काम लाउँच।😂,0,1
