index,text,label
71089,स्व विलासराव देशमुख यांची आजही उणीव जाणवते भविष्यातही जाणवत राहील विनम्र अभिवादन,2
71091,"राज्यातील जनतेने सरकारला मोठ्या विश्वासाने निवडून दिले आहे, त्या विश्वासाला तडा देण्याचे काम सरकारने केले आहे म्हणूनच हा नव्हे तर दुर्दैवाने राज्याचा आलेख अस्ताकडे घेऊन जाणारा झाला आहे",2
71092,सनातन संस्थेवर सरकार कारवाई करेल ही अपेक्षा तर सोडाच पण हल्ली सनातनचे पदाधिकारी खुलेआम विधीमंडळात सरकारच्या संपर्कात दिसतात,2
71094,मे रोजी आलेली देणगीस्वाभिमानी कुंभोज स्वाभिमानी अब्दुललाट दयानंद सुरेश रंजन पुणे,2
71095,"बोलबच्चन मुख्यमंत्र्यांना परभणीकरांनी गप्पच बसवले राज्याचे 'अभ्यासू' महोदय, आहे का तुमच्यात हिंमत परभणीकरांच्या प्रश्नांची उत्तरे देण्याची? कुठे गेली तुमची पीक विम्याची योजना, किती शेतकऱ्यांचे कर्ज माफ केले? हिंमत असेल तर सांगा खरे आकडे",2
71096,"काल इस्लामपूर तहसील कार्यालय येथे तालुका समन्वय आणि पुनर्विलोकन समितीची आढावा बैठक पार पडली यावेळी तालुक्यातील विविध महत्वाच्या प्रश्नांवर सविस्तर चर्चा झाली यावेळी वाळवा पंचायत समितीचे सभापती सचिन हुलवान, मा तहसीलदार व इतर मान्यवर उपस्थित होते",2
71097,"ईपीएफओमधून टक्के अथवा तीन महिन्यांचे वेतन यापेक्षा जे कमी असेल इतकी रक्कम काढण्यास मुभाबांधकाम कामगारांना तातडीने राज्य सरकारांच्या सेसमधून तातडीने मदत उपलब्ध करून देण्याच्या सूचना त्यांच्याकडे , कोटींची निधी",2
71098,"म्हातारी मेल्याचे दुःख नाही पण सोकावतो !याचा वारंवार येऊ लागलाय मंत्र्यानेच सुरक्षा रक्षकांकडून माणसे उचलायला प्रारंभ केल्यास पोलीस दलास काय संदेश मिळणार ?म्हणीतील कथेत, म्हातारी नंतर बाळ, राज्यात अभियंता नंतर साधूसंत असा काळ सोकावू लागलाय",2
71099,"आदरणीय शरदचंद्र पवार साहेबांच्या विचारांच्या माध्यमातून समाजाच्या परिवर्तानाचा, समाजाच्या विकासाचा 'जागर' करणाऱ्या राष्ट्रवादी काँग्रेस पार्टीच्या खासदार आदरणीय सुप्रियाताई सुळे यांना वाढदिवसाच्या लाख लाख शुभेच्छा!",2
71100,"उद्या दिनांक मे रोजी "" ऐतिहासिक व प्रतिष्टीत अशा वसंत व्याख्यान मालेत "" मा खासदार श्री राजू शेट्टी यांचे सायं वा टिळक स्मारक मंदिर , टिळक रोड , पुणे येथे व्याखान आहे आपली उपस्थिती प्रार्थनिय आहे !!",2
71102,"कष्टकरी, अंगमेहनत करणाऱ्या उपेक्षित आणि असंघटित वर्गासाठी बाबांनी आयुष्यभर संघर्ष केला तुरूंगवासाची भीती मनात बाळगली नाही झोपडपट्टीत राहणाऱ्या, गरीबीने गांजलेल्या आणि कष्टाने पिचलेल्या वर्गासाठी त्यांनी झोपडपट्टी महासंघ स्थापन केला",2
71103,"परिवहन खात्यात एमपीएससी मार्फत सहाय्यक वाहतूक मोटार निरीक्षकपदाच्या परीक्षेत पास होऊनही निवड न झाल्याने मुंबईच्या आझाद मैदानात आंदोलन करणा-या त्या उमेदवारांची आज सायंकाळी भेट घेतली, आणि त्यांना नियुक्ती मिळत नाही तो पर्यंत आपण संघर्ष करू असा शब्द दिला",2
71104,मातीची सेवा करणाऱ्यांचा सन्मान होत असल्याचा विशेष आनंद,2
71106,"लोकशाहीचा गळा घोटून नेमकी काय ""कमाई"" करायची होती हे या पत्राद्वारे जनतेसमोर आलेच अखेर! राज्यातील जनता इथे कोरोनाशी लढतेय मात्र सत्ताधारी पक्ष बदल्या, नियुक्त्या, टेंडरमध्ये मशगुल हाच का तो ""महा विकास"" तिघाडीचा ?",2
71107,"चंद्रकांत खैरे साहेब, औरंगाबाद लोकसभा मतदार संघाच्या सातबाऱ्यावर तुमचे नाव कायम कोरले आहे असे समजू नका येणाऱ्या लोकसभा निवडणुकांमध्ये या मतदारसंघात परिवर्तन होणारच हा माझा विश्वास आहे",2
71109,"वीर वाजेकर हे सर्वसामान्य माणसांमध्ये समरस होणारे नेते! फुंडे, ता उरण, रायगड येथे त्यांच्या नावे असलेल्या रयत शिक्षण संस्थेच्या कला, विज्ञान व वाणिज्य महाविद्यालयाच्या नवीन उपक्रमांचे उद्घाटन करताना मला विशेष आनंद झाला",2
71110,दुष्काळ भागातील चारा छावण्यांतील जनावरांच्या अनुदानात वाढ,2
71111,महाविकास आघाडीच्या सरकारने विधानसभेमध्ये विश्वासदर्शक ठराव जिंकला हार्दिक अभिनंदन व पुढील कार्यास शुभेच्छा,2
71112,"पूर्वी, पुण्याला टीएमसी पाणी लागायचं पण वाढती लोकसंख्या पाहता आता, टीएमसी पाणी लागतं आपल्याकडे आता वीज उपलब्ध आहे राज्याच्या वीज वितरण कंपन्यांची वीज टाटाला देऊन पाण्याचा प्रश्न अग्रक्रमाने सोडवता येऊ शकतो परंतु, भाजप-शिवसेनेची तशी इच्छाशक्तीच दिसत नाही!",2
71113,"जनतेच्या प्रश्नावर आवाज उठवतो त्यामुळे जाणीवपूर्वक अधिवेशनाच्या तोंडावर माझ्या विरुद्ध खोटे कारस्थान रचण्यात येते पण लक्षात असू द्या, असा 'फड' रंगवणे बरे नाही! माझ्यावर कितीही व्यक्तिगत हल्ले झाले तरी सरकारविरुद्ध आवाज उठवणे मी थांबवणार नाही माझा लढा सुरूच राहिल",2
71114,"यावेळी खा संजयकाका पाटील, जिल्हा मध्यवर्ती बँकेचे अध्यक्ष दिलीप पाटील, जि प अध्यक्ष प्राजक्ता कोरे, जिल्हाधिकारी डॉ अभिजित चौधरी, मनपा आयुक्त नितीन कापडणीस, डॉ रविकांत पाटील आदी उपस्थित होते",2
71117,"काहींचे हात दगडाखाली असल्यानं मोठ्या प्रमाणावर पक्षांतर होतंय पण हे जे काही सुरु आहे ते योग्य नाही!असलं फोडाफोडीचं राजकारण आम्ही कधीही केलं नव्हतं ज्याप्रमाणे फोडाफोडीचं राजकारण करतंय, त्यामुळे त्यांचं नाव 'बाहेरून जमवणाऱ्यांची पार्टी' ठेवायला हवं",2
71120,"राज्यसभा,लोकसभा,विधान परिषद,विधानसभा या प्रतिनिधीगृहांचे सन्माननीय सभासद राहिलेले शंकरराव चव्हाण एकूण वर्षे सत्तेत होते़ त्यांचे नेतृत्वच इतके विलक्षण होते की,पदे त्यांच्याकडे आपणहून चालत आली़ निष्कलंक चारित्र्य हे बलस्थानी असलेल्या डॉ शंकरराव चव्हाण यांना विनम्र अभिवादन !",2
71121,हे तर तीन चाकी सरकारचे असत्यमेव जयते!,2
71123,"वर्धा जिल्ह्यातल्या अवकाळी वादळी पावसाने गहू, हरभरा आदी शेतपिकांचं मोठं नुकसान केलं आहे या भागातील जिल्हा-तालुक्यांची पाहणी करून शेतकऱ्यांसाठी आर्थिक मदतीची तरतूद केली पाहिजे सरकारकडून काही मदत मिळण्याची आस शेतकरी धरून आहेत",2
71124,हल्ली सभागृहात वेगळाच पायंडा पाडला जात आहे माझ्या संसदीय व विधिमंडळातील वर्षांच्या कार्यकालात मी कधीही माझा बाक सोडला नाही संसदेची गरीमा सांभाळण्याची काळजी आम्ही घेतली दुर्दैवाने आज तसे होताना दिसत नाही,2
71126,"देशाला एक मजबुत सरकार पुन्हा एकदा प्राप्त व्हावे, अशी प्रार्थना केली अवघे नागपूर या शोभायात्रेच्या निमित्ताने सजले असते सर्वधर्मिय लोक या शोभायात्रेत उत्साहाने सहभागी होतात एक अनोखा आनंद यानिमित्ताने नागपूरकर अनुभवत असतात सर्वांना माझ्या शुभेच्छा!",2
71127,"चे उत्तर पश्चिम मुंबई जिल्हाध्यक्ष अजित रावराणे, गोरेगावं तालुकाध्यक्ष अजय विचारे, उत्तर पश्चिम मुंबई जिल्हा उपाध्यक्ष अमीर भाई यांनी आज भेट घेतली",2
71128,राष्ट्रीय क्रीडा दिनानिमित्ताने आज पुणे येथील मनपा शाळेत आयोजित केलेल्या कार्यक्रमात कार्यक्रम आमदार माधुरीताई मिसाळ आणि जगदीश मुळीक यांच्या सोबत सर्व विद्यार्थ्यांशी संवाद साधताना त्यांना मैदानी खेळ खेळण्यास उस्फुर्त केले !,2
71129,"आज ज्येष्ठा गौरींचे आगमन महालक्ष्मींचे आगमन आपल्या सर्वांसाठी मंगलदायी ठरो, ही प्रार्थना !",2
71131,धर्मवीर छत्रपती संभाजी महाराजांना मानाचा मुजरा,2
71132,"जनता ऑनलाईन, सरकार ऑफलाईन ! कापसाच्या विक्रीसाठी ऑनलाईन नोंदणीची सक्ती, कर्जमाफीसाठी ऑनलाईन नोंदणीची अट, ऑनलाईन नोंदणी केल्यावर हातात पैसे मिळण्यासाठी पुन्हा शेतकऱ्यांना दहा दहा दिवस रांगेत उभे करायचे! हाच आहे का भाजपचा ""डिजिटल इंडिया""?",2
71133,"काल 'जत'ला जानकर व सिन्नरला गिरीश महाजनांकडे शेतकऱ्यांनी चारा व पाण्याकरिता प्रचंड त्रागा केला सरकारचे दुष्काळाचे नियोजन पूर्णपणे चुकलय काल मी पाथर्डीला शेतकऱ्यांना भेटलो तेथेही चारा, पाणी नाही मुख्यमंत्री केंद्रातून पैसे आले सांगत आहेत शेतकऱ्यांना ते पावसाळ्यात पोहोचवणार का?",2
71135,झारीतील भाजपाचार्य कोण आहे हे तपासण्याची गरज आहे!,2
71136,घरातील दिपपूजा !,2
71137,*फेम इंडिया* या दिल्लीस्थित नावाजलेल्या मॅगझिनने देशातील सर्वोत्कृष्ट संसदपटूंची घोषणा केली असून यामध्ये स्वाभिमानी शेतकरी संघटनेचे नेते खासदार राजू शेट्टी यांचा शेतकऱ्यांसाठी व कष्टकर्यांसाठी संसदेमध्ये लढणारा सर्वोत्कृष्ट संसदपटू म्हणून त्यांचा समावेश केला आहे,2
71139,कर्नाटक आणि महाराष्ट्र सरकारच्या मदतीचा आकडा पाहिल्यात त्यात तफावत आढळते महाराष्ट्र सरकारने दिलेली मदत तुटपुंजी आहे यासोबत केंद्राकडून मिळालेल्या मदतीत शहरी आणि ग्रामीण असा दुजाभाव करू नये असे वाटते,2
71141,भारत व पाकिस्तान मधील तणाव जर मिटला असेल तर आता पुन्हा मुळ मुद्यांकडे येऊ या - राफेल घोटाळा - शेतकरी आत्महत्या - युवकांची बेरोजगारी- महिलांची सुरक्षा,2
71142,सत्तेचा अहंकार योग्य नाही!छत्रपतींच्या वंशंजांचा असा अपमान कराल तर महाराष्ट्र त्यांना माफ करणार नाही ! _,2
71144,"कोरोनाच्या लढ्यासाठी प्रकाशमहाराज बोधले स्थापित ‘अखिल भारतीय वारकरी मंडळा’च्या हवेली तालुका कमिटीच्या वतीनं लाख हजार   रुपये निधीचा धनादेश, कमिटीचे अध्यक्ष संतोष महाराज काळोखे-देहूकर यांच्या हस्ते ‘मुख्यमंत्री सहाय्यता निधी कोविड-’साठी माझ्याकडे सुपूर्द करण्यात आला",2
71147,मुंबईसह राज्यातील पूर परिस्थितीवर आपत्कालीन कक्षातून कोणत्या उपाय योजना करण्यात येत आहेत? शाळांना सुट्टी देण्याबाबत सूचना देण्यात आल्या काय? मुंबईत कामावर जाणाऱ्या महिलांच्या सुरक्षेची काळजी घेऊन त्यांना अर्ध्या दिवसाची सुट्टी देणे आवश्यक आहे का? याबाबत मी विधानसभेत मागणी केली,2
71148,व्या शतकात नौदलाचे नेतृत्त्व करीतब्रिटीशांना जेरीस आणणारेकान्होजी आंग्रे यांना आजस्मृतिदिनी कोटी कोटी प्रणाम,2
71150,राज्य शासनाचा ‘भारतरत्न पं भीमसेन जोशी शास्त्रीय संगीत जीवनगौरव पुरस्कार ’ ज्येष्ठ बासरीवादक पं केशव गिंडे यांना जाहीर झाला आहे पं गिंडे यांचे मन:पूर्वक अभिनंदन!,2
71151,सिंधुदुर्ग : श्री महादेव बावकर यांच्या घराचे स्वप्न प्रधानमंत्री आवास योजनेतून झाले साकार,2
71152,"चित्रपटगीत, नाट्यसंगीत, अभंग, गजल, भावगीत, समूहगीत, लोकगीत अशा संगीताच्या प्रत्येक क्षेत्रात नव्या पिढीच्या आवडींशी नाळ जोडण्यासाठी सुद्धा त्यांनी अविरत धडपड केली माझी त्यांना भावपूर्ण श्रद्धांजली !",2
71153,"ज्यांचं या देशाच्या स्वातंत्र्यासाठी आणि देशाच्या विकासात कोणतंही योगदान नाही ते लोक आज देशाच्या वर्षांच्या कारभाराचा हिशोब मागत आहेत येणाऱ्या काळात पुरोगामी विचारांची लढाई अवघड आहे, मात्र अशक्य नाही",2
71154,च्या मृत्यूचा बिहार निवडणूकीसाठी उपयोग करण्याचे हीन कारस्थान भाजपाने रचले आहे दुर्दैवाने नेते त्यांच्या हायकमांडच्या आदेशाने ला खलनायक ठरवून महाराष्ट्राची बदनामी करत आहेत,2
71155,देशातील सद्य आर्थिक स्थितीवर रिझर्व्ह बॅंकेच्या अहवालाचा आढावा घेत प्रकाश टाकणारा यांचा सर्वांनी आवर्जून वाचावा असा अग्रलेख,2
71157,तमाशा कलावंत; लोकशाहीर; लोककवी; गायक ;नाट्यकर्मी; चित्रपट कलावंत; आदी कलावंत;वादक यांची लॉकडाऊन मध्ये आर्थिक स्थिती बिकट आहे राज्य शासनाने त्यांना त्वरित आर्थिक मदत द्यावी,2
71159,उस्मानाबाद जिल्ह्यातील परंडा तालुक्यांतील युवक काॅंग्रेसचे नेते युवराज पाटील हे गेले काही दिवस गरजू व्यक्तींना अन्न-धान्य वितरीत करुन खऱ्या अर्थाने मानवतेची सेवाच करीत आहेत युवराज सारखे योध्दे ह्या च्या संकटात दिवस रात्र काम करीत आहेत,2
71160,"शेतीतील गुंतवणूक कमी होता कामा नये ! मध्ये श्री विजय जाधव, बीड यांच्या प्रश्नाच्या अनुषंगाने",2
71163,"कोरोनामुळे - मध्ये घेतलेल्या पीककर्जाची परतफेड करण्यासाठी शेतकऱ्यांच्या पीककर्जाचे पुनर्गठन करणे व यापुनर्गठीत पीककर्जाच्या परतफेडीच्या पहिल्या हप्त्याला वर्षाची मुदतवाढ,पुनर्गठन न झालेल्यांच्या कर्जासही मार्च पर्यंत मुदतवाढ द्यावी,अशी विनंती करण्याचा निर्णय झाला",2
71164,काँग्रेसचे ज्येष्ठ नेते पतंगराव कदम यांचे मुंबईत निधन – -,2
71165,*देशात साखर आयात करण्याचे धोरण सरकार करू लागल्याने ऊस ऊत्पादक शेतकर्याचे कंबरडे मोडून पुन्हा साखर उद्योग अडचणीत,2
71166,"परळी विधानसभा मतदार संघातील पोहनेर, घाटनांदुर, नाथरा या ग्रामपंचायतींच्या इमारतींच्या बांधकामासाठी शासन स्तरावर पाठपुरावा करून मंजुरी मिळवली या ग्रामपंचायतींना स्वतंत्र इमारती नसल्याने गैरसोय होत होती आता सुसज्ज अशा इमारती उभ्या राहतील इथल्या गावांचा विकास ही माझी जबाबदारी आहे",2
71169,खड्यात हरवलेल्या मुंबई- गोवा महामार्गावरुन मुंबईत परतणाऱ्या आमच्या चाकरमान्यांच्या कंबरेवर इलाज करण्यासाठी मुंबईच्या महापौरांनी आता विशेष व्यवस्था करावी!कोकणी माणसावर कुठला राग काढलाय?,2
71173,पैठण येथे संत एकनाथ महाराजांच्या समाधीचे दर्शन घेतले,2
71176,भारताचे कणखर नेतृत्व केलेल्या माजी पंतप्रधान इंदिरा गांधी यांना जयंतीदिनी विनम्र अभिवादन!,2
71177,"हिंगणघाट येथील घटना ही मनाला वेदना देणारी आहे मन सुन्न करणारी आहे त्या आरोपीला कायद्याने कठोर शिक्षा होणे आवश्यक आहे त्यासाठी सरकार, पोलिसांची आता जबाबदारी वाढली असून त्या मुलीच्या कुटुंबाला न्याय मिळवून देणे हीच तिला खरी श्रद्धांजली ठरेल!",2
71178,आजचं अधिवेशन पूर्णपणे कायदेशीर होतं पळवाटा शोधण्यासाठी भाजपकडून आरोप केले गेले राजकारणात जय-पराजय होत राहतात वास्तविक हे सर्व खेळीमेळीच्या वातावरणात व्हायला हवं होतं संख्याबळाचे विरोधी पक्ष समोर असले तरी आम्ही पूर्ण ताकदीने विधिमंडळाचे कामकाज चालवत राहू,2
71179,"कराड उत्तर विधानसभा युवक काॅंग्रेसचा अध्यक्ष अमित जाधव व त्याची सर्व टीम , प्रदेश सरचिटणीस शिवराज मोरे यांच्या नेतृत्वात कायम उत्साहाने कार्यरत असते आजही अनुभव न्याय मिळाल्याचा ह्या कार्यक्रमात त्यांनी जास्तीत जास्त कुटुंबांपर्यंत पोहचून न्याय योजनेची माहिती दिली",2
71181,"सहाय्यक मोटार वाहन परीक्षेला राखीव प्रवर्गातल्या विद्यार्थ्यांना संधी मिळाली, त्यात दुमत नाही पण खुल्या वर्गातल्या विद्यार्थ्यांना वगळलं, हा अन्याय आहे गाऱ्हाणं मांडणाऱ्या विद्यार्थ्यांचं महसूलमंत्री यांनी म्हणणं ऐकून घ्यायला हवं होतं",2
71183,"आम्ही आणि स्व आर आर पाटील यांनी धाडसानं डान्स बार बंदीचा निर्णय घेतला तो तुम्हाला टिकवता आला नाही तुमचे आमदार 'बेटी भगाओ' म्हणतात, तेव्हा तुम्ही काय केलं? मुख्यमंत्री तुमचं जेवढं वय आहे, तेवढी साहेबांची कारकीर्द आहे आपण कोणाबद्दल बोलतो याचं भान ठेवा!",2
71185,"रोजगार निर्मितीचे सरकारचे कोणतेही लक्ष्य नाही, केंद्रीय मंत्र्यांची लोकसभेत माहिती – - -",2
71188,"रॅपिड अॅन्टिजेन चाचणीची सेन्सिटिव्हीटी किती याचाही आपण अभ्यास केला पाहिजे त्याचबरोबर खाजगी लॅबला चाचणीची परवानगी दिली आहे या लॅबची विश्वसनीयता किती, त्याची अचूकता किती याचे विश्लेषण सातत्याने व्हावे अशी मागणी आरोग्यमंत्री टोपे यांच्याकडे केली",2
71189,नांदेड जिल्ह्यातल्या शेतकऱ्यांनी राज्यपालांकडे नक्षलवादी होण्यासाठीची परवानगी मागितली केंद्र सरकारनं फसवी अनुदान योजना आणली सरकारनं पिकविम्याच्या नावाखाली स्वतःची पाठ थोपटून घेतली पण त्याचा लाभ राज्यात कुठल्याच शेतकऱ्यांना झाला नाही हे सरकारचं अपयश आहे!,2
71191,याबाबत सरचिटणीस व प्रवक्ते सचिन सावंत यांनी मला पाठवलेले पत्र पुढील कार्यवाहीसाठी मा यांच्याकडे पाठवले आहे,2
71194,महाराष्ट्राचे उपमुख्यमंत्री म्हणून दादा यांनी शपथ घेतली या कार्यक्रमानंतर दादा आणि सुनेत्रा वहिनी यांच्यासोबतचा हा प्रसन्न क्षण,2
71196,"पाऊस शुभेच्छांचापाऊस विश्वासाचापाऊस जनतेच्या प्रेमाचाआशीर्वाद महाजनादेशाला! फेटरी, कळमेश्वर आटोपून आता काटोलकडे",2
71197,"भारतीय घटनेचे शिल्पकार, युगपुरूष, विश्वरत्न, महामानव डाॅ बाबासाहेब आंबेडकर यांना जयंतीनिमित्त त्रिवार अभिवादन!",2
71198,"तेजस्वी रूप तुझे, करारी बाणाहोतास असा तू मर्दाचा राणासिंहाची छाती होती, उरात आग होतीवाघाची झेप होती, डोळ्यांत जाग होतीझेंडा बदलला, रंग बदललासलामी सोडून ध्वजप्रणाम करु लागलाकोण होतास तू काय झालास तूअरे वेड्या कसा वाया गेलास तू ता क - आदर राखून",2
71199,नंतर बैठक झाली वर्षांपूर्वीपासून दर महिन्यांनी रेल्वेमंत्री व राज्य सरकार बैठक घेणार होते किती बैठका झाल्या?,2
71200,"मोदी सरकारला निर्मला सितारामन यांच्या चौथ्या पत्रकार परिषदेनंतर आठवण करून दिली पाहिजे-""तुम्हाला आर्थिक मदतीचे पॅकेज जाहीर करायचे होते,बजेट नाही""",2
71201,"दुष्काळग्रस्तांना मदत म्हणून केंद्राने राज्य सरकारला तीस हजार कोटी रुपयांची मदत करावी दुष्काळ बघून विनाअट सरसकट शेतकरी कर्जमाफी करावी, वीज बिल माफ करावे यासह मागण्या मी दुष्काळी चर्चेच्या निमित्ताने सरकारकडे केल्या",2
71203,गेले पाच वर्षे या भाजपने शेतकऱ्यांना संपवण्याचा प्रयत्न केला आता ते शेतकऱ्यांच्या नेत्यांना संपवण्यासाठी काम करत आहे आमच्या बहिणाबाई काल म्हणाल्या की राष्ट्रवादी संपली अहो ज्या शहरात तुम्ही राहता तिथे राष्ट्रवादीची सत्ता आहे परळीचा आमदारसुद्धा पक्षाचाच असणार,2
71204,महाराष्ट्राचे संवेदनशील मुख्यमंत्री,2
71206,आज माघी गणेश जयंतीनिमित्त पुण्याच्या दगडूशेठ हलवाई गणपतीचे दर्शन घेतले,2
71207,सत्तेसाठी भाजपने कमरेचे वस्त्र काढून डोक्याला गुंडाळले आहे,2
71208,"साधारणपणे विहीर खोलीकरण, - दिवसाआड होणारा पाणीपुरवठा, नवीन पाणीपुरवठा योजना, टँकरच्या वाढीव फेऱ्या, रोहयोची कामे इत्यादीसंदर्भात त्यांनी मुद्दे उपस्थित केले त्यावर प्रशासनाला योग्य ते निर्देश दिले काही पालक सचिवांनी सुद्धा त्या जिल्ह्यांमधून आज सहभाग नोंदविला",2
71209,जात प्रमाणपत्र पडताळणी समिती,2
71210,"भाजपच्या विचारधारेतून नव्हे तर फक्त च जन्माला येऊ शकतात, हे आज गांधीजींच्या स्मृतिदिनी दिल्लीत घडलेल्या गोळीबाराच्या घटनेतून सिद्ध झालं आहे -",2
71211,"तिरस्कार, द्वेष हे अवगुण अंतिमतः विकृतीत परिवर्तित होतात आणि सर्वनाशाकडे घेऊन जातात",2
71212,जाले ज्ञानदेव वाणी । आले सामुग्री घेउनी ॥॥पर्वकाळ द्वादशी । दिली सामुग्री आम्हांसी ॥॥ज्ञानदेवाच्या चरणीं । शरण एका जनार्दनीं ॥॥श्री क्षेत्र आळंदी देवाची येथे ज्ञानेश्वर माऊलींच्या समाधीचे आदरणीय शरदचंद्रजी पवार साहेबांचे समवेत दर्शन घेतले,2
71214,"मंत्रालयात सचिवांची चर्चा वाढली भारीचांगल्या पदासाठी आपापसात मारामारीकोरोना वाढला काय, विद्यार्थ्यांना तणावाने घेरलं काय?कोण लक्ष देणार बाबांनो तुमच्याकडे?टॅक्सीवर प्रेत बांधून स्मशानात जायचे दुर्दैवी दिवस पहावे लागले!तिघाडीच्या काळात मंत्रालयाचे पुन्हा सचिवालय झाले!",2
71215,"काँग्रेसचे ज्येष्ठ नेते व विधानपरिषदेचे माजी सभापती शिवाजीराव देशमुख यांच्या निधनाने ग्रामीण कष्टकऱ्यांच्या जीवनात परिवर्तनासाठी झटणारं अभ्यासू , अनुभवी, प्रगल्भ, संयमी नेतृत्व हरपलं! विधिमंडळाच्या उच्च परंपरेतली एक कैवल्यमूर्ती निवर्तली याचे दुःख आहे भावपूर्ण श्रद्धांजली!",2
71216,मराठा समाजामध्ये असंतोष निर्माण करण्यासाठी विपर्यास करून आग लावण्याचा कार्यक्रम भाजपा नेत्यांनी हाती घेतला आहे संघाशी संबंधित जे विधिज्ञ दिल्लीत पूर्वी राज्य सरकारचे काम पाहत होते व आता दूर करण्यात आले आहेत ते पत्रकारांना फोन करुन चुकीची माहिती देत आहेत याची दखल सरकारने घेतली आहे _,2
71219,"मंत्रालयासमोरील पायऱ्या तोडल्याने जनतेच्या तिजोरीतील लक्षावधी रूपये वाया गेले आहेत तुघलकी कारभार, नियोजनशून्यता आणि समन्वयाच्या अभावाचे हे उत्तम उदाहरण आहे",2
71220,लोकनेते श्री गोपीनाथराव मुंडे जी यांना पुण्यतिथी निमित्त विनम्र अभिवादन !,2
71222,कणकवली जि सिंधुदुर्ग येथील जनसंघर्ष सभा,2
71223,"उत्तर प्रदेशचे मुख्यमंत्री म्हणाले की शेतकऱ्यांनी उस उत्पादन थांबवावे, उसाने डायबिटीस होतो असली मुक्ताफळे उधळणारे नेते भाजपाने थांबवले तर देशहीताचे होईल भाव देता येत नाही तर भाजपा नेत्यांनी शेतकऱ्यांच्या भावनांशी तरी खेळु नये नाहीतर त्याच उसाने शेतकरी बडवतील",2
71225,"अनिष्ट चालीरीती, रूढी-परंपरांविरोधात 'दर्पण' या पहिल्या मराठी वृत्तपत्रामार्फत समाजप्रबोधन करणारे, विधवा पुनर्विवाह चळवळीला चालना देणारे, शिक्षण प्रसारासाठी विविध पाठ्यपुस्तकांवर काम करणारे 'दर्पण'कार आचार्य बाळशास्त्री जांभेकर यांना जयंतीनिमित्त विनम्र अभिवादन!",2
71226,"आपल्याला राजकारण करायचे नाही देत बसणे हे भाजपाचे काम आहे, आपले नाही जे शक्य आहे ते सर्व केले पाहिजे केंद्राची मदत मिळाली न मिळाली तरी! आपल्याला महाराष्ट्र वाचवायचा आहे त्यापेक्षा काहीही महत्त्वाचे असून शकत नाही",2
71227,युनायटेड फॉस्फरस लि आणि भाजपचे घनिष्ठ संबंध -,2
71228,या निर्णयामुळे शेतकर्यांना दिलासा मिळेल मात्र जागतिक बाजारातील शेतीमालाचे कमी झालेले भाव लक्षात घेता आयात शुल्क वाढवून आयातीवर निर्बंध आणणे गरजेचे आहे,2
71229,प्रख्यात अभिनेत्री व काँग्रेस नेत्या उर्मिला मातोंडकर यांनी आज नांदेड येथे प्रसारमाध्यमांशी संवाद साधला,2
71230,संविधान बचाव रॅली,2
